"Employee id","Crew id","Flight","Departure Date","Block off","Arrival Date","Block on","Aircraft Registration","Aircraft Type","Duration","Landing","PIC","SIC"
97255,97255,"SK0728-20240825-ARN-HEL","2024-08-25","22:25:00","2024-08-26","00:22:00","SEROC","32N",57,true,"10567",
97255,97255,"SK0528-20240825-LHR-ARN","2024-08-25","18:18:00","2024-08-25","21:38:00","SEROC","32N",140,true,"10567",
97255,97255,"SK0527-20240825-ARN-LHR","2024-08-25","15:31:00","2024-08-25","17:27:00","SEROC","32N",176,false,"10567",
97255,97255,"SK0536-20240820-DUB-ARN","2024-08-20","12:04:00","2024-08-20","15:32:00","SEDOX","32N",148,true,"14635",
97255,97255,"SK0535-20240820-ARN-DUB","2024-08-20","09:10:00","2024-08-20","11:05:00","SEDOX","32N",175,false,"14635",
97255,97255,"SK0402-20240820-CPH-ARN","2024-08-20","07:01:00","2024-08-20","08:15:00","SEROM","32N",74,false,"14635",
97255,97255,"SK2692-20240819-VCE-CPH","2024-08-19","11:16:00","2024-08-19","13:22:00","SEROR","32N",126,false,"14635",
97255,97255,"SK2691-20240819-CPH-VCE","2024-08-19","08:12:00","2024-08-19","10:24:00","SEROR","32N",132,true,"14635",
97255,97255,"SK1415-20240819-ARN-CPH","2024-08-19","05:51:00","2024-08-19","07:04:00","SEROR","32N",73,true,"14635",
97255,97255,"SK9270-20240806-TLL-TLL","2024-08-06","13:32:00","2024-08-06","15:54:00","OYKAL","320",142,false,"35722",
97255,97255,"SK1930-20240803-TIV-ARN","2024-08-03","11:00:00","2024-08-03","13:52:00","SEDOX","32N",172,true,"11755",
97255,97255,"SK1929-20240803-ARN-TIV","2024-08-03","06:41:00","2024-08-03","09:41:00","SEDOX","32N",180,false,"11755",
97255,97255,"SK1830-20240802-NCE-ARN","2024-08-02","10:08:00","2024-08-02","12:50:00","SEROX","32N",162,true,"11047",
97255,97255,"SK1829-20240802-ARN-NCE","2024-08-02","06:00:00","2024-08-02","09:19:00","SEROX","32N",199,false,"11047",
97255,97255,"SK0864-20240801-OSL-ARN","2024-08-01","09:10:00","2024-08-01","10:06:00","SEROF","32N",56,false,"14583",
97255,97255,"SK0843-20240801-ARN-OSL","2024-08-01","07:27:00","2024-08-01","08:27:00","SEROF","32N",60,true,"14583",
97255,97255,"SK1830-20240727-NCE-ARN","2024-07-27","11:40:00","2024-07-27","14:38:00","SEROD","32N",178,false,"14418",
97255,97255,"SK1829-20240727-ARN-NCE","2024-07-27","06:52:00","2024-07-27","10:20:00","SEROD","32N",208,true,"14418",
97255,97255,"SK0864-20240726-OSL-ARN","2024-07-26","09:19:00","2024-07-26","10:18:00","OYKBO","319",59,true,"19996",
97255,97255,"SK0843-20240726-ARN-OSL","2024-07-26","07:31:00","2024-07-26","08:32:00","LNRGO","32N",61,false,"19996",
97255,97255,"SK1572-20240723-ALC-ARN","2024-07-23","12:02:00","2024-07-23","15:56:00","SERON","32N",234,true,"19996",
97255,97255,"SK1571-20240723-ARN-ALC","2024-07-23","06:43:00","2024-07-23","10:46:00","SERON","32N",243,false,"19996",
97255,97255,"SK2690-20240721-MXP-ARN","2024-07-21","22:01:00","2024-07-22","00:49:00","LNRGN","32N",168,true,"11200",
97255,97255,"SK2689-20240721-ARN-MXP","2024-07-21","17:52:00","2024-07-21","21:00:00","LNRGN","32N",188,false,"11200",
97255,97255,"SK1810-20240720-PMI-ARN","2024-07-20","19:55:00","2024-07-20","23:42:00","SERZE","32N",227,false,"11750",
97255,97255,"SK1809-20240720-ARN-PMI","2024-07-20","15:27:00","2024-07-20","19:00:00","SERZE","32N",213,true,"11750",
97255,97255,"SK0005-20240717-LLA-ARN","2024-07-17","10:02:00","2024-07-17","11:25:00","SEROC","32N",83,false,"14799",
97255,97255,"SK1004-20240717-ARN-LLA","2024-07-17","08:10:00","2024-07-17","09:22:00","SEROC","32N",72,false,"14799",
97255,97255,"SK1830-20240716-NCE-ARN","2024-07-16","11:47:00","2024-07-16","14:31:00","SEROC","32N",164,true,"14799",
97255,97255,"SK1829-20240716-ARN-ARN","2024-07-16","06:00:00","2024-07-16","06:29:00","SEROC","32N",29,false,"14799",
97255,97255,"SK1829-20240716-ARN-NCE","2024-07-16","07:10:00","2024-07-16","10:14:00","SEROC","32N",184,false,"14799",
97255,97255,"SK2542-20240715-EDI-ARN","2024-07-15","09:21:00","2024-07-15","12:35:00","SEROC","32N",134,false,"41420",
97255,97255,"SK2541-20240715-ARN-EDI","2024-07-15","07:19:00","2024-07-15","08:29:00","SEROC","32N",130,true,"41420",
97255,97255,"SK1826-20240714-SPU-ARN","2024-07-14","10:51:00","2024-07-14","13:26:00","SEROD","32N",155,false,"11826",
97255,97255,"SK1825-20240714-ARN-SPU","2024-07-14","07:15:00","2024-07-14","10:07:00","SEROD","32N",172,true,"11826",
97255,97255,"SK2542-20240711-EDI-ARN","2024-07-11","09:36:00","2024-07-11","12:52:00","OYKAS","320",136,false,"14754",
97255,97255,"SK2541-20240711-ARN-EDI","2024-07-11","07:14:00","2024-07-11","08:26:00","OYKAS","320",132,true,"14754",
97255,97255,"SK0864-20240710-OSL-ARN","2024-07-10","09:16:00","2024-07-10","10:27:00","SEROD","32N",71,true,"14754",
97255,97255,"SK0843-20240710-ARN-OSL","2024-07-10","07:27:00","2024-07-10","08:24:00","SEROD","32N",57,true,"14754",
97255,97255,"SK2932-20240705-NCE-ARN","2024-07-05","21:11:00","2024-07-05","23:54:00","OYKAP","320",163,false,"16106",
97255,97255,"SK2931-20240705-ARN-NCE","2024-07-05","16:47:00","2024-07-05","20:09:00","OYKAP","320",202,true,"16106",
97255,97255,"SK0009-20240705-LLA-ARN","2024-07-05","13:37:00","2024-07-05","15:00:00","SEROO","32N",83,true,"16106",
97255,97255,"SK0022-20240704-ARN-LLA","2024-07-04","21:21:00","2024-07-04","22:33:00","OYKAS","320",72,false,"16106",
97255,97255,"SK1021-20240704-SFT-ARN","2024-07-04","19:24:00","2024-07-04","20:32:00","OYKAS","320",68,true,"16106",
97255,97255,"SK1020-20240704-ARN-SFT","2024-07-04","17:52:00","2024-07-04","18:59:00","OYKAS","320",67,true,"16106",
97255,97255,"SK0011-20240704-LLA-ARN","2024-07-04","15:52:00","2024-07-04","17:13:00","OYKAS","320",81,true,"16106",
97255,97255,"SK0022-20240703-ARN-LLA","2024-07-03","21:33:00","2024-07-03","22:48:00","SEROD","32N",75,false,"16106",
97255,97255,"SK1021-20240703-SFT-ARN","2024-07-03","19:23:00","2024-07-03","20:31:00","SEROD","32N",68,false,"16106",
97255,97255,"SK1020-20240703-ARN-SFT","2024-07-03","17:44:00","2024-07-03","18:49:00","SEROD","32N",65,true,"16106",
97255,97255,"SK1824-20240629-SKG-ARN","2024-06-29","21:18:00","2024-06-29","23:32:00","SEROX","32N",194,true,"14878",
97255,97255,"SK1823-20240629-ARN-SKG","2024-06-29","16:09:00","2024-06-29","20:35:00","SEROX","32N",206,false,"14878",
97255,97255,"SK1558-20240628-AMS-ARN","2024-06-28","22:22:00","2024-06-29","00:10:00","OYKAW","320",108,false,"19032",
97255,97255,"SK1557-20240628-ARN-AMS","2024-06-28","19:35:00","2024-06-28","21:45:00","OYKAW","320",130,true,"19032",
97255,97255,"SK0080-20240628-VBY-ARN","2024-06-28","17:56:00","2024-06-28","18:40:00","OYKAW","320",44,true,"19032",
97255,97255,"SK0079-20240628-ARN-VBY","2024-06-28","16:48:00","2024-06-28","17:25:00","OYKAW","320",37,false,"19032",
