"Employee id","Crew id","Flight","Departure Date","Block off","Arrival Date","Block on","Aircraft Registration","Aircraft Type","Duration","Landing","PIC","SIC"
97255,97255,"SK4762-20250830-SPU-SVG","2025-08-30","11:55:00","2025-08-30","14:23:00","SERUD","32N",148,false,"31815",
97255,97255,"SK4763-20250830-SVG-SPU","2025-08-30","08:10:00","2025-08-30","10:55:00","SERUD","32N",165,true,"31815",
97255,97255,"SK2550-20250828-MAN-ARN","2025-08-28","19:37:00","2025-08-28","22:42:00","SEDOZ","32N",125,true,"19526",
97255,97255,"SK2549-20250828-ARN-MAN","2025-08-28","17:41:00","2025-08-28","19:02:00","SEDOZ","32N",141,false,"19526",
97255,97255,"SK1488-20250825-OSL-ARN","2025-08-25","21:00:00","2025-08-25","21:52:00","SERON","32N",52,false,"10979",
97255,97255,"SK0493-20250825-ARN-OSL","2025-08-25","19:22:00","2025-08-25","20:15:00","SEROL","32N",53,true,"10979",
97255,97255,"SK0013-20250825-LLA-ARN","2025-08-25","17:32:00","2025-08-25","18:50:00","SEROL","32N",78,true,"10979",
97255,97255,"SK0012-20250825-ARN-LLA","2025-08-25","15:45:00","2025-08-25","17:01:00","SEROL","32N",76,false,"10979",
97255,97255,"SK0009-20250825-LLA-ARN","2025-08-25","13:44:00","2025-08-25","15:04:00","SEROL","32N",80,false,"10979",
97255,97255,"SK0022-20250824-ARN-LLA","2025-08-24","22:18:00","2025-08-24","23:35:00","SEROT","32N",77,true,"10979",
97255,97255,"SK2648-20250824-HAM-ARN","2025-08-24","19:48:00","2025-08-24","21:21:00","SEROT","32N",93,true,"10979",
97255,97255,"SK2647-20250824-ARN-HAM","2025-08-24","17:32:00","2025-08-24","19:09:00","SEROT","32N",97,false,"10979",
97255,97255,"SK0580-20250823-CDG-ARN","2025-08-23","21:12:00","2025-08-23","23:49:00","SEROC","32N",157,false,"10979",
97255,97255,"SK0579-20250823-ARN-CDG","2025-08-23","18:06:00","2025-08-23","20:31:00","SEROC","32N",145,true,"10979",
97255,97255,"SK0690-20250820-LIN-ARN","2025-08-20","13:01:00","2025-08-20","15:34:00","SEROU","32N",153,false,"11755",
97255,97255,"SK0689-20250820-ARN-LIN","2025-08-20","09:29:00","2025-08-20","12:13:00","SEROU","32N",164,true,"11755",
97255,97255,"SK1011-20250820-SFT-ARN","2025-08-20","06:11:00","2025-08-20","07:28:00","SEROF","32N",77,true,"11755",
97255,97255,"SK1016-20250819-ARN-SFT","2025-08-19","14:13:00","2025-08-19","15:18:00","SEROO","32N",65,false,"11755",
97255,97255,"SK0007-20250819-LLA-ARN","2025-08-19","11:58:00","2025-08-19","13:20:00","SEROO","32N",82,false,"14846",
97255,97255,"SK0006-20250819-ARN-LLA","2025-08-19","10:14:00","2025-08-19","11:27:00","SEROO","32N",73,false,"14846",
97255,97255,"SK0480-20250819-OSL-ARN","2025-08-19","08:29:00","2025-08-19","09:28:00","SEROO","32N",59,true,"14846",
97255,97255,"SK0485-20250819-ARN-OSL","2025-08-19","06:54:00","2025-08-19","07:57:00","SEROO","32N",63,false,"14846",
97255,97255,"SK1017-20250815-SFT-ARN","2025-08-15","15:38:00","2025-08-15","16:49:00","SEDOZ","32N",71,false,"19157",
97255,97255,"SK1016-20250815-ARN-SFT","2025-08-15","14:04:00","2025-08-15","15:09:00","SEDOZ","32N",65,true,"19157",
97255,97255,"SK2646-20250815-HAM-ARN","2025-08-15","11:35:00","2025-08-15","12:57:00","SEDOZ","32N",82,true,"19157",
97255,97255,"SK2645-20250815-ARN-HAM","2025-08-15","09:20:00","2025-08-15","10:48:00","SEDOZ","32N",88,false,"19157",
97255,97255,"SK0003-20250815-LLA-ARN","2025-08-15","06:51:00","2025-08-15","08:10:00","SEDOZ","32N",79,true,"19157",
97255,97255,"SK0010-20250814-ARN-LLA","2025-08-14","13:53:00","2025-08-14","15:06:00","SEROB","32N",73,false,"19157",
97255,97255,"SK2646-20250814-HAM-ARN","2025-08-14","11:27:00","2025-08-14","13:06:00","SEROB","32N",99,true,"19157",
97255,97255,"SK2645-20250814-ARN-HAM","2025-08-14","09:12:00","2025-08-14","10:36:00","SEROB","32N",84,true,"19157",
97255,97255,"SK0556-20250813-AMS-ARN","2025-08-13","13:35:00","2025-08-13","15:33:00","SEROO","32N",118,false,"15545",
97255,97255,"SK1553-20250813-ARN-AMS","2025-08-13","10:39:00","2025-08-13","12:39:00","SEROO","32N",120,true,"15545",
