"Employee id","Crew id","Flight","Departure Date","Block off","Arrival Date","Block on","Aircraft Registration","Aircraft Type","Duration","Landing","PIC","SIC"
79276,79276,"SK0117-20241127-ARN-MMX","2024-11-27","13:00:00","2024-11-27","14:11:00","EISCE","32N",71,true,"94172",
79276,79276,"SK0142-20241127-GOT-ARN","2024-11-27","09:44:00","2024-11-27","10:38:00","EISIM","32N",54,false,"94172",
79276,79276,"SK2151-20241127-ARN-GOT","2024-11-27","08:11:00","2024-11-27","09:06:00","EISIM","32N",55,false,"94172",
79276,79276,"SK0075-20241127-OSD-ARN","2024-11-27","06:18:00","2024-11-27","07:17:00","EISIM","32N",59,true,"94172",
79276,79276,"SK2064-20241126-ARN-OSD","2024-11-26","14:23:00","2024-11-26","15:20:00","EISIT","32N",57,false,"94172",
79276,79276,"SK2678-20241126-BER-ARN","2024-11-26","11:43:00","2024-11-26","13:26:00","EISIY","32N",103,false,"94172",
79276,79276,"SK2677-20241126-ARN-BER","2024-11-26","09:23:00","2024-11-26","11:03:00","EISIY","32N",100,true,"94172",
79276,79276,"SK0482-20241126-OSL-ARN","2024-11-26","07:28:00","2024-11-26","08:29:00","EISIY","32N",61,true,"94172",
79276,79276,"SK0481-20241126-ARN-OSL","2024-11-26","05:53:00","2024-11-26","06:51:00","EISIY","32N",58,true,"94172",
79276,79276,"SK0574-20241121-CDG-ARN","2024-11-21","15:20:00","2024-11-21","18:23:00","EISIE","32N",183,true,"10208",
79276,79276,"SK0573-20241121-ARN-CDG","2024-11-21","10:22:00","2024-11-21","13:12:00","EISIE","32N",170,false,"10208",
79276,79276,"SK0701-20241121-HEL-ARN","2024-11-21","08:34:00","2024-11-21","08:44:00","EISIE","32N",70,true,"10208",
79276,79276,"SK0716-20241120-ARN-HEL","2024-11-20","15:23:00","2024-11-20","18:17:00","EISCD","32N",114,false,"10208",
79276,79276,"SK0142-20241120-GOT-ARN","2024-11-20","09:46:00","2024-11-20","10:52:00","EISIN","32N",66,false,"10208",
79276,79276,"SK2151-20241120-ARN-GOT","2024-11-20","08:13:00","2024-11-20","09:11:00","EISIN","32N",58,true,"10208",
79276,79276,"SK0075-20241120-OSD-ARN","2024-11-20","06:27:00","2024-11-20","07:33:00","EISIN","32N",66,true,"10208",
79276,79276,"SK2064-20241119-ARN-OSD","2024-11-19","14:39:00","2024-11-19","15:35:00","EISIE","32N",56,false,"10208",
79276,79276,"SK2678-20241119-BER-ARN","2024-11-19","11:54:00","2024-11-19","14:03:00","EISIE","32N",129,true,"10208",
79276,79276,"SK2677-20241119-ARN-BER","2024-11-19","09:29:00","2024-11-19","11:03:00","EISIE","32N",94,true,"10208",
79276,79276,"SK1584-20241107-AGP-ARN","2024-11-07","11:46:00","2024-11-07","16:23:00","EISIY","32N",277,true,"13218",
79276,79276,"SK1583-20241107-ARN-AGP","2024-11-07","06:42:00","2024-11-07","10:40:00","EISIY","32N",238,false,"13218",
79276,79276,"SK1854-20241106-ALC-ARN","2024-11-06","11:10:00","2024-11-06","15:05:00","EISIX","32N",235,true,"93307",
79276,79276,"SK1853-20241106-ARN-ALC","2024-11-06","06:22:00","2024-11-06","10:13:00","EISIX","32N",231,false,"93307",
79276,79276,"SK2848-20241105-FAO-ARN","2024-11-05","10:24:00","2024-11-05","15:43:00","EISCD","32N",259,true,"11643",
79276,79276,"SK2847-20241105-ARN-FAO","2024-11-05","06:08:00","2024-11-05","09:30:00","EISCD","32N",262,false,"11643",
79276,79276,"SK0007-20241104-LLA-ARN","2024-11-04","11:29:00","2024-11-04","12:50:00","EISCD","32N",81,false,"11313",
79276,79276,"SK0006-20241104-ARN-LLA","2024-11-04","09:38:00","2024-11-04","10:59:00","EISCD","32N",81,true,"11313",
